CallNumber,Author,Title,ISBN,PubName,PubYear
E 178 Ame,,The Amerian nation : a history from original soures by assoiated sholars /,,Harper,1907
E 178 Ame,,The Amerian nation : a history from original soures by assoiated sholars /,,Harper,1918
E 178 Ame,,The Amerian reader : from olumbus to today /,,Rand MNally,1958
E 178 Ame,"Brinkley, Alan.",Amerian history : a survey /,9780073033914;007303391X,MGraw-Hill ollege,1999
E 178 Ash,"Ashley, Maurie, 1907-",Mr President : an introdution to Amerian history /,,ape,1948
E 178 BEN,"Bender, Thomas, author.",A nation among nations : Ameria's plae in world history /,9780809095278;0809095270;9780809072354;0809072351,Hill and Wang,2006
E 178 BRO,"Brooks, Van Wyk, 1886-1963.",Three essays on Ameria /,,EP Dutton & o in,1934
E 178 Ban,"Banroft, George, 1800-1891.",The history of the United States of Ameria from the disovery of the ontinent /,,U of hiago P,1966
E 178 Bea,"Beard, harles A. 1874-1948. (harles Austin),",A basi history of the United States /,,Garden ity Books,1944
E 178 Bea,"Beard, harles A. 1874-1948. (harles Austin),",The Amerian Spirit : a Study of the Idea of ivilization in the United States /,,ollier,1962
E 178 Bea,"Beard, harles A. 1874-1948. (harles Austin),",The Rise of Amerian ivilization /,,Mamillan,1927
E 178 Bea,"Beard, harles A. 1874-1948. (harles Austin),",The Rise of Amerian ivilization /,,Mamillan,1939
E 178 Bea,"Beard, harles A. 1874-1948. (harles Austin),",The Rise of Amerian ivilization /,,Mamillan,1942
E 178 Ber,"Berky, Andrew S., 1922-",The historians' history of the United States /,,Putnam's,1966
E 178 Ber,"Bernstein, Barton J.",Towards a new past : dissenting essays in Amerian history /,,Pantheon Books,1968
E 178 Bol,"Bolt, .",A history of the U.S.A /,9780333112069;0333112067,Mamillan,1974
E 178 Bro,"Brok, William Ranulf.",The harater of Amerian history /,,Mamillan,1960
E 178 Bro,"Brogan, Hugh.",Longman history of the United States of Ameria /,9780582353855;0582353858,Longman,1985
E 178 Bro,"Brogan, Hugh.",The Longman history of the United States of Ameria /,9780582368071;0582368073,Longman,1999
E 178 Bro,"Brogan, Hugh.",The Pelian history of the United States of Ameria /,9780140225273;0140225277,Penguin,1986
E 178 Bro,"Brogan, Hugh.",The Penguin history of the United States of Ameria /,9780140134605;0140134603,Penguin,1990
E 178 Bro,"Brogan, Hugh.",The Penguin history of the United States of Ameria /,9780140252552;014025255X,Penguin,2001
E 178 But,"Butterfield, R.",The Amerian past : a history of the United States from onord to the great soiety /,9780671224189;0671224182,Simon & Shuster,1966
E 178 ar,"arman, Harry J. 1884-1964. (Harry James),",A history of the Amerian people /,,Knopf,1960
E 178 ha,"hanning, Edward, 1856-1931",A History of the United States /,,Mamillan,1905
E 178 ha,"hanning, Edward, 1856-1931",A History of the United States /,,Mamillan,1908
E 178 ha,"hanning, Edward, 1856-1931",A History of the United States /,,Mamillan,1912
E 178 ha,"hanning, Edward, 1856-1931",A History of the United States /,,Mamillan,1919
E 178 ha,"hanning, Edward, 1856-1931",A History of the United States /,,Mamillan,1921
E 178 ha,"hanning, Edward, 1856-1931",A History of the United States /,,Mamillan,1925
E 178 hu,"hute, M.","The first liberty : a history of the right to vote in Ameria, 1619-1850 /",,JM Dent,1969
E 178 om,"ommager, Henry Steele, 1902-",Freedom and reform : essays in honor of Henry Steele ommager /,,Harper,1967
E 178 on,,onflit or onsensus in Amerian history /,,Heath,1966
E 178 oo,"ooke, Alistair, 1908-",Alistair ooke's Ameria /,,BB,1973
E 178 ou,"ountryman, Edward.",Amerians : a ollision of histories /,9781860641558;1860641555,IB Tauris,1997
E 178 ur,"urrent, Rihard Nelson.",Words that made Amerian history : olonial times to the 1870's /,,Little,1965
E 178 ur,"urti, Merle 1897-1996. (Merle Eugene),",Peae or war : the Amerian struggle 1636-1936 /,,anner,1959
E 178 DAV,"Davies, Edward J., II, 1947-",The United States in world history /,0415275296;9780415275293;041527530X;9780415275309,Routledge,2006
E 178 DEG,"Degler, arl N.",Out of our past : the fores that shaped modern Ameria /,9780060900021;0060900024,Harper and Row,1970
E 178 DEG,"Degler, arl N.",Out of our past : the fores that shaped modern Ameria /,9780061319853;0061319856,Harper & Row,1984
E 178 Deg,"Degler, arl N.",Out of our past : the fores that shaped modern Ameria /,,Harper,1959
E 178 Duk,"Dukes, Paul, 1934-",The emergene of the super-powers : a short omparative history of the U.S.A. and the U.S.S.R. /,,Mamillan,1970
E 178 Eli,"Eliot, . W.","Amerian ontributions to ivilization, and other essays and addresses /",,entury o,1898
E 178 FON,"Foner, Eri.",Give me liberty! : An Amerian history /,0393934306;9780393934304;0393911896;9780393911893,WW Norton,2011
E 178 FON,"Foner, Eri.",Give me liberty! : an Amerian history /,0393932575;9780393932577,WW Norton & o,2008
E 178 FON,"Foner, Eri.",Give me liberty! : an Amerian history /,9780393927825;0393927822,WW Norton,2006
E 178 Far,"Farrand, M.",The development of the United States from olonies to a world power /,,Jak,1919
E 178 Fau,"Faulkner, H. U.",A visual history of the United States /,,MGraw-Hill,1961
E 178 Fin,"Fine, S.",Reent Ameria : onfliting interpretations of the great issues /,,Mamillan,1967
E 178 Fin,"Fine, S.",The Amerian past : onfliting interpretations of the great issues /,,Mamillan,1970
E 178 Gar,"Garraty, John A. 1920- (John Arthur),","Historial viewpoints : notable artiles from Amerian Heritage, the magazine of history /",,Amerian Heritage Publishing o,1970
E 178 Gar,"Garraty, John A. 1920- (John Arthur),",Interpreting Amerian history : onversations with historians /,,Mamillan,1970
E 178 Gar,"Garraty, John A. 1920- (John Arthur),",The history of the United States : a history of men and ideas /,,Allen Lane The Penguin P,1968
E 178 Gre,,Great issues in Amerian history /,,Vintage Books,1958
E 178 Gre,,Great issues in Amerian history /,9780394705408;0394705408,Vintage Books,1969
E 178 Gre,,Great issues in Amerian history /,9780394705422;0394705424,Vintage Books,1969
E 178 Gre,,Great issues in Amerian history : a Doumentary Reord /,,Vintage Books,1958
E 178 Gre,,The great republi : a history of the Amerian people /,9780669027532;0669027537,Heath,1981
E 178 Gre,,The great republi : a history of the Amerian people /,9780669209860;0669209864,Heath,1991
E 178 Gre,,The great republi : a history of the Amerian people /,9780669209877;0669209872,Heath,1992
E 178 HOF,"Hofstadter, Rihard, 1916-1970.",The Amerian politial tradition and the men who made it.,9780394488806;0394488806,Knopf,1973
E 178 HOF,"Hofstadter, Rihard, 1916-1970.",The Amerian politial tradition.,9780224602884;0224602888;9780224611879;0224611879,Jonathan ape,1962
E 178 Han,"Handlin, Osar, 1915-",The Amerians : a new history of the people of the United States /,,Little,1963
E 178 Har,"Harris, Neil, 1938-",The history of the United States /,,Holt,1969
E 178 Hi,"Hiks, J. D.",A short history of Amerian demorary /,,Houghton,1956
E 178 Hi,"Hiks, J. D.",The Amerian nation : a history of the United States from 1865 to the present /,,Allen Lane The Penguin Press,1968
E 178 Ho,"Hokett, H. .","Politial and soial growth of the Amerian people, 1492-1865 /",,Mamillan,1940
E 178 Hof,"Hofstadter, Rihard, 1916-1970.",The Amerian republi /,,Prentie-Hall,1959
E 178 Hof,"Hofstadter, Rihard, 1916-1970.",The Amerian republi /,,Prentie-Hall,1962
E 178 Hof,"Hofstadter, Rihard, 1916-1970.",The United States /,9780139384233;0139384235,Prentie-Hall,1972
E 178 Hub,"Huberman, L.","We, the people /",,Harper,1947
E 178 Ima,,Images of Ameria /,9780394321189;0394321189,Knopf,1978
E 178 Joh,"Johnson, Paul, 1928-",A history of the Amerian people /,9780297815693;0297815695,Weidenfeld & Niolson,1997
E 178 Jon,"Jones, R. R.",The sweep of Amerian history /,,Wiley,1969
E 178 Jon,"Jones, R. R.",The sweep of Amerian history /,,Wiley,1970
E 178 Kou,"Kouwenhoven, J. A.",Adventures of Ameria 1857-1900 : a pitorial reord from Harper's Weekly /,,Harper,1938
E 178 Lum,"Lumian, N. .",Living Ameria /,,Van Nostrand Reinhold,1970
E 178 MA,"MMaster, John Bah, 1852-1932",The politial depravity of the founding fathers : studies in the history of the United States /,,Noonday P,1964
E 178 MEI,"Meinig, D. W. 1924-2020. (Donald William),",The shaping of Ameria : a geographial perspetive on 500 years of history /,9780300104325;0300104324,Yale University Press,2004
E 178 Mau,"Maurois, Andre_.",A new history of the United States /,,John Lane,1948
E 178 Mau,"Maurois, Andre_.",An illustrated history of the United States /,,Bodley Head,1969
E 178 Mei,"Meinig, D. W. 1924-2020. (Donald William),",The shaping of Ameria : a geographial perspetive on 500 years of history /,9780300035483;0300035489,Yale UP,1986
E 178 Mei,"Meinig, D. W. 1924-2020. (Donald William),",The shaping of Ameria : a geographial perspetive on 500 years of history /,9780300056587;0300056583,Yale UP,1993
E 178 Mil,"Miller, William, 1912-.",A new history of the United States /,,Faber,1960
E 178 Mor,"Morison, Samuel Eliot, 1887-1976.",The Oxford history of the Amerian people /,,OUP,1965
E 178 Mor,"Morison, Samuel Eliot, 1887-1976.","The Oxford history of the United States, 1783-1917 /",,OUP,1927
E 178 Mor,"Morison, Samuel Eliot.",A onise history of the Amerian republi /,9780195021264;0195021266,OUP,1977
E 178 Mor,"Morison, Samuel Eliot.",A onise history of the Amerian republi /,9780195031799;0195031792,OUP,1983
E 178 Mor,"Morison, Samuel Eliot.",The growth of the Amerian republi /,9780195025934;0195025938,OUP,1980
E 178 Mor,"Morison, Samuel Eliot.",The growth of the Amerian republi /,9780195025941;0195025946,OUP,1980
E 178 Nas,"Nash, Roderik.",From these beginnings ... : a biographial approah to Amerian history /,,Harper & Row,1973
E 178 Nev,"Nevins, Allan, 1890-1971.",A brief history of the United States /,,larendon P,1942
E 178 Nev,"Nevins, Allan, 1890-1971.",A history of the Amerian people from 1492 /,,OUP,1970
E 178 Nev,"Nevins, Allan, 1890-1971.",A short history of the United States /,,Modern Library,1969
E 178 Nev,"Nevins, Allan, 1890-1971.",Ameria : the story of a free people /,9780198730187;0198730187,OUP,1976
E 178 New,,New perspetives on the Amerian past /,,Little Brown & o,1972
E 178 Ni,"Niholas, H. G. 1911-1998. (Herbert George),",The Amerian union /,,Penguin Books,1950
E 178 Nye,"Nye, Russel B. 1913- (Russel Blaine),",A history of the United States /,9780140203134;0140203133,Penguin,1970
E 178 Nye,"Nye, Russel B. 1913- (Russel Blaine),",A history of the United States /,9780140203141;0140203141,Penguin,1970
E 178 Par,"Parkes, H. B.",The United States of Ameria : a history /,,Knopf,1959
E 178 Per,"Perkins, Dexter, 1889-1984.",The Amerian demoray : its rise to power /,,Mamillan,1964
E 178 Per,"Perkins, Dexter, 1889-1984.",The United Sates of Ameria : a history /,,Mamillan,1962
E 178 Per,"Perkins, Dexter, 1889-1984.",The United States of Ameria : a history /,,Mamillan,1962
E 178 Pot,"Potter, D. M.","Nationalism and setionalism in Ameria, 1775-1877 : selet problems in historial interpretation /",,Holt,1949
E 178 REY,"Reynolds, David, 1952-","Ameria, empire of liberty : a new history /",0141033673;9780141033679,Penguin,2010
E 178 Rea,,Readings in Amerian history /,,Mamillan,1968
E 178 Rie,"Riegel, R. E.",Ameria moves west /,,Holt,1964
E 178 Sav,"Saveth, E. N.",Understanding the Amerian past : Amerian history and its interpretation /,,Little Brown,1954
E 178 Sh,"Shlesinger, Arthur M. 1888-1965. (Arthur Meier),",New viewpoints in Amerian history /,,Mamillan,1922
E 178 Sh,"Shlesinger, Arthur M. 1888-1965. (Arthur Meier),",Nothing stands still : essays /,,Belknap P of Harvand UP,1969
E 178 Sh,"Shlesinger, Arthur M. 1888-1965. (Arthur Meier),",Paths to the present /,,Mamillan,1949
E 178 Sin,"Sinlair, Andrew, 1935-2019.",A onise history of the United States /,,Thames,1967
E 178 Smi,"Smith, Goldwin.","The United States : an outline of politial history, 1492-1871 /",,Mamillan,1893
E 178 TYR,"Tyrrell, Ian, author.",Transnational Nation : United States History in Global Perspetive Sine 1789 /,9781137338532;1137338539;9781137338549;1137338547,Palgrave; Mamillan Eduation,2015
E 178 Thi,"Thistlethwaite, F.",The great experiment : an introdution to the history of the Amerian people /,,UP,1955
E 178 Tho,"Thompson, R.",The golden door : a history of the United States of Ameria (1607-1945) /,,Allman,1969
E 178 WIL,"Wilson, Woodrow, 1856-1924.",Division and reunion 1829-1889 /,1103841769;9781103841769,BiblioBazaar,2012
E 178 WRI,"Wright, Ronald, 1948-",What is Ameria : a short history of the new world order /,0676979823;9780676979824,Alfred A Knopf,2008
E 178 Wil,"Wilson, Woodrow, 1856-1924.",A history of the Amerian people /,,Harper,1902
E 178 Wis,"Wish, H.",Amerian historians : a seletion /,,OUP,1962
E 178 Woo,"Woodward, . Vann 1908- (omer Vann),",The age of reinterpretation /,,Servie enter for Teahers of History,1961
E 178 Woo,"Woodward, . Vann 1908- (omer Vann),",The omparative approah to Amerian history /,,Basi Books,1968
E 178 Woo,"Woodward, W. E.",A new Amerian history /,,Farrer and Rinehart,1936
E 178 Wri,"Wright, Esmond.",An empire for liberty : from Washington to Linoln /,9781557862600;1557862605,Blakwell,1995
E 178 Wri,"Wright, Esmond.",The Amerian dream : from reonstrution to Reagan /,9781557865892;1557865892,Blakwell,1996
E 178 Wri,"Wright, Esmond.",The searh for liberty : from origins to independene /,9781557865885;1557865884,Blakwell,1995
E 178.1 Ame,,"Ameria, past and present /",9780321002891;032100289X,Longman,1999
E 178.1 Ame,,"Ameria, past and present /",9780673388643;0673388646,Harperollins,1991
E 178.1 Ame,,Amerian passages : a history of the United States /,9780030724794;0030724791,Harourt ollege Publishers,2000
E 178.1 Ame,,The Amerian people : reating a nation and a soiety /,9780065010558;0065010558,Harperollins,1994
E 178.1 BRI,"Brinkley, Alan.",The unfinished nation : a onise history of the Amerian people /,9780072430509;0072430508;9780072295580;0072295589,MGraw-Hill,2000
E 178.1 Bai,"Bailey, Thomas Andrew, 1902-",Probing Ameria's past : a ritial examination of major myths and misoneptions /,,Heath,1973
E 178.1 Bai,"Bailey, Thomas Andrew, 1902-",The Amerian pageant : a history of the Republi /,9780669003543;0669003549,Heath,1979
E 178.1 Bai,"Bailey, Thomas Andrew, 1902-",The Amerian pageant : a history of the Republi /,9780669003550;0669003557,Heath,1979
E 178.1 ar,"arroll, Peter N.",The free and the unfree : a new history of the United States /,9780140220384;0140220380,Penguin,1977
E 178.1 ar,"arroll, Peter N.",The free and the unfree : a new history of the United States /,9780140228274;0140228276;9780140165401;0140165401,Penguin,1988
E 178.1 ur,"urrent, Rihard Nelson.",United States history : searh for freedom /,,Sott Foresman,1974
E 178.1 End,,The enduring vision : a history of the Amerian people /,9780669281149;066928114X,Heath,1993
E 178.1 End,,The enduring vision : a history of the Amerian people /,9780669397703;0669397709,Heath,1996
E 178.1 End,,The enduring vision : a history of the Amerian people /,9780669397727;0669397725,Heath,1996
E 178.1 Ess,,The essentials of Amerian history /,9780394304120;0394304128,Knopf,1976
E 178.1 Gar,"Gardner, Lloyd .",Looking bakward : a reintrodution to Amerian history /,9780070228412;0070228418,MGraw-Hill,1974
E 178.1 Gar,"Garraty, John A. 1920- (John Arthur),",The Amerian nation : a history of the United States /,9780060422691;0060422696,Harper,1979
E 178.1 Gar,"Garraty, John A. 1920- (John Arthur),",The Amerian nation : a history of the United States /,9780321012968;0321012968,Longman,1998
E 178.1 Gil,"Gilbert, Martin, 1936-",The Dent atlas of Amerian history /,9780460861731;0460861735,Dent,1993
E 178.1 Gin,"Ginger, R.",People on the move : a United States history /,9780205047321;0205047327,Allyn & Baon,1975
E 178.1 Gin,"Ginger, R.",People on the move : a United States history /,9780205047338;0205047335,Allyn & Baon,1975
E 178.1 Goo,"Goodman, Paul, 1934-",USA : an Amerian reord /,9780030774355;0030774357,Holt Rinehart and Winston,1972
E 178.1 JON,"Jones, Maldwyn A. 1922-2007. (Maldwyn Allen),","The limits of liberty : Amerian history, 1607-1992 /",9780198205715;0198205716;9780198205722;0198205724,Oxford University Press,1995
