child,parent,description
E841-D-2009,E,One minute to midnight : Kennedy
F1923-B-2008,F,Toussaint Louverture : a biography 
F1569-P-2009,F,Panama fever : the epic story of the building of the Panama Canal 
JC599-P-2010,JC,A tolerable anarchy : rebels
E457-C-2007,E,Lincoln : a life of purpose and power 
E169-J-2009,E,The age of American unreason 
E747-K-2005,E,The family : the real story of the Bush dynasty 
E179-I-2007,E,I wish I'd been there : twenty historians bring to life dramatic events that changed America 
E176-G-2012,E,The presidents : exploring history one week at a time 
E468-G-2011,E,The Civil War : exploring history one week at a time 
F234-P-2005,F,Love and hate in Jamestown : John Smith
JC495-G-2008,JC,Lenin
E457-W-2007,E,Lincoln's sword : the presidency and the power of words 
E661-B-2008,E,Age of betrayal : the triumph of money in America
F194-K-2003,F,Katharine Graham's Washington.
F2120-N-2003,F,The loss of El Dorado : a colonial history 
F591-S-2007,F,Blood and thunder : the epic story of Kit Carson and the conquest of the American West 
E628-B-2003,E,They fought like demons : women soldiers in the Civil War 
E169-S-2004,E,Americana : dispatches from the new frontier 
JC481-P-2005,JC,The anatomy of fascism 
E540-M-2003,E,The Negro's Civil War : how American Blacks felt and acted during the war for the Union 
E815-G-1998,E,The upset that wasn't : Harry S. Truman and the crucial election of 1948 
E491-L-2010,E,Railroads of the Civil War : an illustrated history 
E83-C-2011,E,The long journey of the Nez Perce : a battle history from Cottonwood to the Bear Paw 
F73-D-2013,F,Boston and the dawn of American independence 
E453-K-2013,E,To raise up a nation : John Brown
F2279-A-2010,F,"Même le silence a une fin. English+""Even silence has an end : my six years of captivity in the Colombian jungle "
E312-C-2010,E,Washington : a life 
E184-B-2012,E,The Irish way : becoming American in the multiethnic city 
E98-H-2012,E,This Indian country : American Indian political activists and the place they made 
F2329-C-2013,F,Comandante : Hugo Chávez's Venezuela 
E806-R-2001,E,From Munich to Pearl Harbor : Roosevelt's America and the origins of the Second World War 
E183-K-2001,E,The Kennedys and Cuba : the declassified documentary history 
E806-B-2002,E,The New Deal : the Depression years
E841-W-2001,E,Maximum danger : Kennedy
F596-H-2003,F,Children of the western plains : the nineteenth-century experience 
E468-M-2004,E,Children for the Union : the war spirit on the northern home front 
E169-K-2004,E,Daily life in the United States
F548-B-2004,F,Pictures of home 
E839-O-2005,E,Coming apart : an informal history of America in the 1960's 
E585-J-2010,E,Topsy-turvy : how the Civil War turned the world upside down for southern children 
E748-F-2005,E,The man everybody knew : Bruce Barton and the making of modern America 
E806-S-2006,E,Backlash : the killing of the New Deal 
F627-H-2007,F,A good day's work : an Iowa farm in the Great Depression 
JV6453-K-2007,JV,Small strangers : the experiences of immigrant children in America
E668-F-2007,E,Splendid failure : postwar Reconstruction in the American South 
E183-C-2011,E,The oil kings : how the U.S.
E904-A-2011,E,Spoken from the heart 
E184-H-2011,E,Nomad : from Islam to America : a personal journey through the clash of civilizations 
E908-M-2012,E,Barack Obama : the story 
E184-E-2011,E,Learning to die in Miami : confessions of a refugee boy 
F910-B-2010,F,Trailblazer : an intimate biography of Sarah Palin 
E836-E-2011,E,Going home to glory : a memoir of life with Dwight D.  Eisenhower
E842-B-2011,E,The Kennedy detail : JFK's secret service agents break their silence 
E185-G-1971,E,No more lies : the myth and the reality of American history 
E441-D-2009,E,Cotton and race in the making of America : the human costs of economic power 
E842-O-2009,E,Rethinking Kennedy : an interpretive biography 
E881-O-2009,E,A bubble in time : America during the interwar years
JV6451-B-2009,JV,Daily life in immigrant America
JV6453-A-2009,JV,Daily life in immigrant America
E467-H-2010,E,After the war : the lives and images of major Civil War figures after the shooting stopped 
E184-Y-2008,E,The latehomecomer : a Hmong family memoir 
E748-A-2008,E,The Rockefeller file secret 
F1928-F-2006,F,The uses of Haiti 
E185-G-1999,E,Black like me 
E791-L-2001,E,1927 : high tide of the twenties 
F128-R-2003,F,Little New York bastard 
F1386-R-2009,F,El Monstruo : dread and redemption in Mexico City 
E457-P-2002,E,Abraham Lincoln 
E807-M-2002,E,Franklin Delano Roosevelt 
E847-L-2002,E,Lyndon Baines Johnson 
E312-L-2003,E,George Washington 
F1408-G-2010,F,"Memoria del fuego. English+""Memory of fire "
E757-D-2003,E,Theodore Roosevelt 
E814-F-2003,E,Harry S. Truman 
F1887-T-2011,F,The dead yard : a story of modern Jamaica 
F192-A-1993,F,Washington itself : an informal guide to the Capital of the United States 
F2329-N-2012,F,The silence and the scorpion : the coup against Chávez and the making of modern Venezuela 
E470-B-1992,E,The Outlaw Youngers : a Confederate brotherhood : a biography 
F3710-H-2010,F,"Costumbres de los ecuatorianos. English+""Portrait of a nation : culture and progress in Ecuador "
E856-W-2012,E,China calls : paving the way for Nixon's historic journey to China 
F1788-I-2003,F,Inside Cuba : the history
E185-M-2005,E,W.E.B. Du Bois : Black radical democrat 
E902-A-2005,E,American voices of dissent : the book from XXI century
E176-P-2007,E,On ordinary heroes and American democracy 
E908-W-2009,E,Barack Obama : this improbable quest 
E901-S-2009,E,Barack Obama and the future of American politics 
E221-K-2009,E,Signing their lives away : the fame and misfortune of the men who signed the Declaration of Independence 
E180-T-2010,E,Lost states : true stories of Texlahoma
E176-O-2009,E,Secret lives of the first ladies : what your teachers never told you about the women of the White House 
E183-P-2012,E,Presidential campaign posters from the Library of Congress 
E215-C-2012,E,Ten tea parties : patriotic protests that history forgot 
E332-C-2012,E,Thomas Jefferson's crème brûlée : how a founding father and his slave James Hemings introduced French cuisine to America 
E112-M-2007,E,Cristoforo Colombo
E184-L-2007,E,The eighth promise : an American son's tribute to his Toisanese mother 
E178-S-2007,E,A patriot's history of the United States : from Columbus's great discovery to the war on terror 
E877-W-2008,E,Ronald Reagan and Margaret Thatcher : a political marriage 
E179-S-2009,E,48 liberal lies about American history : (that you probably learned in school) 
JC573-L-2013,JC,The founding conservatives : how a group of unsung heroes saved the American Revolution 
E173-P-2011,E,The patriot's history reader : essential documents for every American 
E179-S-2011,E,Seven events that made America America : and proved that the Founding Fathers were right all along 
E901-A-2012,E,An American son : a memoir 
F1928-W-2010,F,The rainy season : Haiti--then and now 
E169-J-2011,E,States of confusion : my 19
E302-S-2012,E,Not your father's founders : an amended look at America's first patriots 
E757-A-2014,E,101 things everyone should know about Theodore Roosevelt : Rough Rider
E467-B-2013,E,William T. Sherman : a biography 
E184-E-2014,E,Encyclopedia of Latino culture : from calaveras to quinceañeras 
E185-W-2013,E,Civil rights movement 
JK511-S-2010,JK,Lincoln's way : how six great presidents created American power 
E188-W-2010,E,America's beginnings : the dramatic events that shaped a nation's character 
F200-A-2013,F,An intriguing life : a memoir of war
E312-A-2013,E,"Rules of civility+""George Washington's rules of civility & decent behavior."""
E184-F-1988,E,The king of Prussia and a peanut butter sandwich 
F216-T-2012,F,Better off without 'em : a Northern manifesto for Southern secession 
F444-K-2013,F,The girls of Atomic City : the untold story of the women who helped win World War II 
E877-M-2011,E,Reagan's journey : lessons from a remarkable career 
E467-M-2012,E,Custer 
E185-A-2012,E,Manchild in the promised land 
E208-B-2011,E,Angel in the whirlwind : the triumph of the American Revolution 
E901-A-2012,E,The courage to hope : how I stood up to the politics of fear 
F914-J-2011,F,Deer in the headlights : my life in Sarah Palin's crosshairs 
E99-R-2013,E,The heart of everything that is : the untold story of Red Cloud
E312-B-2011,E,Being George Washington : the indispensable man
E901-A-2011,E,Gabby : a story of courage and hope 
E184-G-2013,E,The distance between us : a memoir 
E901-A-2011,E,This is Herman Cain! : my journey to the White House 
E901-R-2012,E,The rise of Marco Rubio 
F265-G-2005,F,Off-white : a memoir 
E230-C-2006,E,William Bartram and the American Revolution on the Southern frontier 
F862-W-2003,F,California 
F869-C-2005,F,Hidden San Diego : including La Jolla
F17-H-2005,F,Hidden Maine.
F759-G-2005,F,Hidden Wyoming : including Jackson Hole and Grand Teton and Yellowstone National Parks 
F902-R-2005,F,Going places : Alaska and the Yukon for families 
F869-B-2009,F,Grassroutes San Francisco : urban eco travel 
F309-H-2006,F,Hidden Florida : including Miami
F1443-H-2006,F,Hidden Belize : including Tikal and the Cayes 
F62-H-2006,F,Hidden Boston & Cape Cod : including Cambridge
F785-H-2007,F,Hidden Southwest : including Arizona
F2-F-2007,F,Hidden New England : including Connecticut
F852-H-2004,F,Hidden Pacific Northwest : the adventurer's guide.
E185-H-2008,E,Martin Luther King
F252-O-2008,F,Hidden Carolinas : including Asheville
F317-L-2008,F,Hidden Florida Keys & Everglades : including Key Largo and Key West 
F867-H-2009,F,Hidden San Francisco and northern California.
F1543-B-2009,F,The new key to Costa Rica 
F1376-H-2010,F,Hidden Cancún & the Yucatán : including Cozumel
E158-L-2011,E,All aboard : the complete North American train travel guide 
E706-A-2011,E,The president is a sick man : wherein the supposedly virtuous Grover Cleveland survives a secret surgery at sea and vilifies the courageous newspaperman who dared expose the truth 
E840-A-2011,E,Speaking out : a Congressman's lifelong fight against bigotry
F591-S-2004,F,Eyewitness to the Old West : first-hand accounts of exploration
F294-R-2003,F,Wild card quilt : the ecology of home 
F1246-M-2007,F,Miraculous air : journey of a thousand miles through Baja California
F597-G-2009,F,Journal of a prairie year 
F12-N-2000,F,The North Atlantic coast 
F551-G-2003,F,The Great Lakes 
F391-O-1999,F,The bloody legacy of Pink Higgins : half a century of violence in Texas 
E185-B-1999,E,Black
E332-J-2004,E,Jefferson & Madison on separation of church and state : writings on religion and secularism 
F128-Z-2008,F,Return to Naples : my Italian Bar Mitzvah and other discoveries 
E176-D-2013,E,The complete book of U.S. presidents 
E129-P-2009,E,Henry Hudson and the Algonquins of New York : native American prophecy & European discovery
E842-G-2013,E,Lee Harvey Oswald : 48 hours to live : Oswald
F548-C-2006,F,Chicago lives : men and women who shaped our city 
F159-A-2006,F,Pittsburgh lives : men and women who shaped our city 
E601-O-1998,E,A Civil War marine at sea : the diary of Medal of Honor recipient Miles M. Oviatt 
E492-O-1998,E,The 14th U.S. Infantry Regiment in the American Civil War : John Young letters 
E209-K-1998,E,Dates of the American Revolution : who
E601-W-1998,E,Lights and shadows of army life : from Bull Run to Bentonville 
F455-S-2000,F,Isaac Shelby : a driving force in America's struggle for independence 
E457-L-2000,E,Lincoln on God and country 
E457-L-2001,E,Abraham Lincoln : the complete book of facts
E467-D-2001,E,Biographical sketches of the commissioned officers of the Confederate States Marine Corps 
E596-C-1996,E,Gray thunder : exploits of the Confederate States Navy 
E332-M-2002,E,Anatomy of a scandal : Thomas Jefferson & the Sally story 
E467-S-2002,E,Prince of Edisto : Brigadier General Micah Jenkins
E441-P-2002,E,Myths & realities of American slavery : the true history of slavery in America 
E527-P-2002,E,Ultimate sacrifice at the Battle of Kernstown : William Gray Murray
E745-N-2011,E,American leader in war and peace : the life and times of WWI soldier
F499-M-2011,F,Sister
F130-M-1996,F,The color of water : a Black man's tribute to his white mother 
F129-C-1997,F,Mama's girl 
F767-S-2000,F,Where rivers change direction 
E184-W-2002,E,Black
E169-S-2005,E,Babes remember : unforgettable people
E185-R-2003,E,Time on two crosses : the collected writings of Bayard Rustin 
E176-S-2009,E,Feisty first ladies & other unforgettable women of the White House 
F1754-E-2003,F,Encyclopedia of Cuba : people
JK511-F-2002,JK,Sold to the highest bidder : the presidency from Dwight D. Eisenhower to George W. Bush 
E184-V-2011,E,Small boat to freedom : a journey of conscience to a new life in America 
F804-A-2006,F,Albuquerque : portrait of a western city
F804-B-2010,F,Santa Fe tales & more 
F1788-L-2000,F,Decision for disaster : betrayal at the Bay of Pigs 
F1226-S-2001,F,Mexico : from Montezuma to the fall of the PRI 
F910-H-2012,F,Our Sarah : made in Alaska 
E98-P-2012,E,Smoke signals : the native takeback of North America's tobacco industry 
F1059-F-2012,F,Toronto sketches 11 
F1058-P-2013,F,Paikin and the premiers : personal reflections on a half-century of Ontario leaders 
F880-M-2013,F,Ox-team days on the Oregon Trail 
F735-A-2014,F,Badluck Way : a year on the ragged edge of the west 
F589-B-2012,F,One last great thing : a story of a father and a son
E840-A-2013,E,Heart : an American medical odyssey 
E907-S-2013,E,Simpler : the future of government 
