child,parent,description
PT2668-D-2010,PT,"Don Juan. English+""Don Juan : his own version "
PT2668-A-2007,PT,"Angst des Tormanns beim Elfmeter. English+""The goalie's anxiety at the penalty kick "
PT2668-K-2009,PT,"Kurze Brief zum langen Abschied. English+""Short letter"
PQ3919-Y-2013,PQ,The young man in the gray suit 
PS3608-M-2013,PS,The Morels 
PT2668-H-2008,PT,"Habenichtse. English+""The have-nots "
PS3603-P-2011,PS,Proof of heaven 
PR6058-R-2013,PR,The red house : a novel 
PR6058-S-2007,PR,A spot of bother : a novel 
FICHad-S-2007,FIC,Accidents in the home 
PR6108-M-2008,PR,The master bedroom : a novel 
FICHag-M-2008,FIC,The gangster of love 
PR9199-C-2013,PR,Carnival 
H168m-C-2013,H,Mama Flora's family : a novel 
PS3558-C-2013,PS,Charisma 
PS3558-I-2004,PS,I should be extremely happy in your company : a novel of Lewis and Clark 
PS3515-C-2012,PS,Christmas at Eagle Pond 
PR6108-B-2012,PR,The book of summers 
FICHal-B-2012,FIC,The Swiss affair 
FICHal-B-2012,FIC,Under cover of daylight 
PS3608-C-2013,PS,The carriage house : a novel 
PS3608-C-2011,PS,Correspondence : an adventure in letters : a novel 
PS3608-Q-2002,PS,A quiet storm 
FICHal-Q-2002,FIC,Long George Alley 
PS3558-N-2008,PS,A nail through the heart : a novel of Bangkok 
PS3608-T-2008,PS,The ten best days of my life 
PS3608-F-2013,PS,A far piece to Canaan 
PR9619-P-2007,PR,"Private performance+""Mr. Darcy presents his bride : a sequel to Jane Austen's Pride & prejudice "
PS3608-U-2012,PS,The underside of joy 
PS3608-A-2011,PS,Anthropology of an American girl : a novel 
PS3608-G-2008,PS,Ghosts
FICHam-G-2008,FIC,"Rihan al-akhir. English+""The final bet "
PS3515-M-2013,PS,Murderers' row : A Matt Helm novel 
PS3515-A-2013,PS,The ambushers : a Matt Helm novel 
PS3515-S-2013,PS,The shadowers : a Matt Helm novel 
PS3558-B-1990,PS,The book of Ruth 
PS3558-D-2001,PS,Disobedience : a novel 
PS3558-L-2010,PS,Laura Rider's masterpiece 
PS3558-M-1999,PS,A map of the world 
PS3558-S-1999,PS,The short history of a prince : a novel 
PR6015-T-2008,PR,Twenty thousand streets under the sky : a London trilogy 
PS3608-M-2013,PS,Melisande! : what are dreams? 
PS3608-F-2013,PS,Friday's harbor : a novel 
PS3608-G-2005,PS,Going to bend : a novel 
PS3558-D-2004,PS,Dream jungle 
PS3558-T-2012,PS,Toxicology 
PS3558-D-2002,PS,Danger and beauty 
PS3558-D-1991,PS,Dogeaters 
PS3608-H-2011,PS,Hand me down my walking cane 
PT2708-G-2014,PT,"Geschmack von Apfelkernen. English+""The taste of apple seeds "
PS3558-S-2007,PS,Snow
PS3558-A-2011,PS,The all of it 
PR6108-H-2013,PR,The humans 
PR6108-L-2009,PR,"Last family in England+""The Labrador Pact "
PS3608-B-2013,PS,Baker Towers 
PS3608-C-2009,PS,The condition : a novel 
PS3545-Z-2012,PS,Philosophical meditations on Richard Wright 
FICHai-Z-2012,FIC,Strong medicine 
PS3558-W-1998,PS,A woman of independent means 
PS3608-H-2008,PS,Hannah's dream : a novel 
PS3608-S-2010,PS,Seeing stars : a novel 
PS3608-C-2012,PS,A call to arms 
PS3608-F-2010,PS,For love of country 
PS3608-M-2007,PS,A matter of honor 
PS3608-P-2011,PS,The power and the glory 
PS3558-H-1992,PS,The homecoming : a novel about Spencer's Mountain 
PS3558-H-1992,PS,Spencer's mountain 
FICHam-H-1992,FIC,The olive sisters  
FICHam-H-1992,FIC,Fighting dirty 
PR6108-T-2006,PR,Trust nobody 
PT8950-M-2007,PT,"Markens grøde. English+""Growth of the soil "
PT2668-L-2009,PT,"Langsame Heimkehr. English+""Slow homecoming "
FICHan-L-2009,FIC,Adverbs 
PS3558-B-2006,PS,The basic eight 
PS3558-A-1994,PS,Airships 
PS3558-A-1994,PS,Yonder stands your orphan 
PR6058-K-2013,PR,Kind of cruel 
FICHan-K-2013,FIC,The nostalgist 
PS3558-N-1989,PS,Nebraska stories 
FICHan-N-1989,FIC,This is what we do 
PS3608-E-2011,PS,The end of Sparta : a novel 
PS3558-T-2010,PS,Today's special : yes it is 
PS3558-H-2010,PS,Hope in a jar 
PS3558-S-2008,PS,Secrets of a shoe addict 
PS3558-S-2008,PS,Shoe addicts anonymous 
BJ1610-H-2007,BJ,Dear Jane Austen : a heroine's guide to life and love 
PS3558-T-2011,PS,Thin
PS3558-W-2013,PS,When in doubt
PR6058-B-2006,PR,The bird woman : a novel 
PR6108-P-2012,PR,Painter of silence : a novel 
PS3515-S-2001,PS,Sleepless nights 
FICHar-S-2001,FIC,Keeper and kid 
PS3558-A-2012,PS,The architecture of the Arkansas Ozarks  
PS3558-C-2013,PS,The choiring of the trees 
PR6108-G-2009,PR,The gone-away world : a novel 
PS3558-Y-2008,PS,The year she disappeared : a novel 
PS3608-B-2007,PS,The blonde theory 
PS3608-I-2009,PS,Italian for beginners 
PS3608-S-2012,PS,The sweetness of forgetting 
PS3608-G-2013,PS,The Good Luck Girls of Shipwreck Lane 
FICHar-G-2013,FIC,Brass ankle blues : a novel 
PS3608-O-2009,PS,Over the holidays 
PS3558-R-2013,PS,Reunion at Red Paint Bay 
PS3558-S-2006,PS,The summer he didn't die 
PS3558-T-2006,PS,True north : a novel 
FICHar-T-2006,FIC,Warlock 
PS3558-W-1989,PS,Wolf : a false memoir 
PS3558-R-1999,PS,The road home 
PS3558-W-2008,PS,The woman lit by fireflies 
PS3558-E-2012,PS,Enchantments 
PS3558-D-2006,PS,Exposure 
PS3558-T-2009,PS,Thicker than water 
FICHar-T-2009,FIC,Clay : a novel 
PS3608-O-2011,PS,Our man in the dark : a novel 
PS3608-P-2012,PS,Penelope 
PS3558-F-2004,PS,Following the harvest : a novel 
PR6058-B-2001,PR,Blackberry wine : a novel 
PS3608-L-2006,PS,Lily's ghost 
PR6058-C-2000,PR,Chocolat : a novel 
PR9199-R-1992,PR,Raven's cry 
PR6058-F-2007,PR,Five quarters of the orange 
PR9320-I-2004,PR,In remembrance of her 
PR6058-G-2009,PR,The girl with no shadow 
PR6058-P-2012,PR,"Peaches for Father Francis+""Peaches for Father Francis "
PS3608-U-2012,PS,The unlikely gift of Treasure Blume 
FICHar-U-2012,FIC,The balloonist 
PS3558-C-2013,PS,The Carp Castle : a novel 
PS3515-S-2003,PS,The southpaw 
FICHar-S-2003,FIC,"Conspirata+""Conspirata : a novel of ancient Rome "
PR9320-H-2009,PR,Heartland 
PR9199-S-2013,PR,The silent wife : a novel 
PR6058-M-2009,PR,Matters arising 
PR6058-R-2010,PR,Returning the favour 
PR6058-R-2008,PR,Rose petal soup 
PR6058-K-2013,PR,Kate's progress 
FICHar-K-2013,FIC,The watch tower 
PT8952-B-2011,PT,Buzz Aldrin
PS3608-S-2010,PS,Simpáticas : San Miguel stories 
PS3558-D-2012,PS,Durango 
PS3608-A-2007,PS,Addled : a novel 
FICHar-A-2007,FIC,Generals die in bed 
PS3558-A-2007,PS,Afterburn 
PS3558-B-2007,PS,The beast God forgot to invent 
PS3558-J-2008,PS,Julip 
PS3558-R-2008,PS,Returning to earth 
PS3558-D-1989,PS,Dalva : a novel 
PS3558-E-2008,PS,The English major : a novel 
PS3558-F-1989,PS,Farmer 
PS3558-F-2010,PS,The farmer's daughter 
FICHar-F-2010,FIC,A good day to die 
PS3558-R-2013,PS,The river swimmer : novellas 
PR9199-T-2007,PR,Twenty miles 
PS3558-W-2012,PS,When Johnny came marching home 
PR6108-R-2011,PR,The road to the sea 
PS3515-M-2009,PS,Mister Roberts 
PR9110-F-1998,PR,Floating in my mother's palm : a novel 
PS3558-I-1997,PS,Intrusions 
PR9110-S-2007,PR,Salt dancers 
PS3558-I-2005,PS,Into the forest : [a novel] 
FICHei-I-2005,FIC,Mysterious skin : a novel 
PS3558-W-2008,PS,We disappear : a novel 
PT2668-T-1994,PT,"Tangospieler. English+""The tango player "
PT2316-R-2006,PT,"Harzreise. English+""The Harz journey and selected prose "
PT8175-B-2009,PT,"Blæsende gry. English+""Windswept dawn "
PS3558-B-2009,PS,The professional 
PR9619-N-2007,PR,Not meeting Mr. Right 
FICHei-N-2007,FIC,"Før jeg brenner ned. English+""Before I burn "
PT2708-T-2013,PT,"Tante Inge haut ab. English+""Tidal shift "
PS3558-H-2011,PS,The Heights : a novel 
PS3608-T-2010,PS,The turtle catcher 
PS3608-D-2013,PS,Devil's den 
PS3558-F-1998,PS,The fall of a sparrow : a novel 
PS3558-I-2009,PS,The Italian lover : a novel 
PS3558-P-2007,PS,Philosophy made simple : a novel 
PS3558-S-2010,PS,Snakewoman of Little Egypt : a novel 
PS3608-T-2012,PS,Taft 2012 
PS3558-C-2004,PS,Catch as catch can : the collected stories and other writings 
PS3558-C-2004,PS,Closing time 
PS3558-C-2004,PS,Portrait of an artist
PS3558-S-2004,PS,Something happened 
PS3608-L-2013,PS,The love wars 
PR6058-B-2008,PR,The believers 
PR6058-E-2012,PR,Everything you know 
PR6058-W-2003,PR,What was she thinking? : notes on a scandal 
PS3608-D-2009,PS,Doubleback 
PR9199-C-2013,PR,Cities of refuge 
PR9199-C-2007,PR,Coming through : three novellas 
PS3608-H-2009,PS,How I became a famous novelist 
PS3515-A-2012,PS,Hemingway on hunting 
PS3608-D-2011,PS,The descendants : a novel 
PS3608-B-2013,PS,Buying in 
PS3558-A-2006,PS,Against all enemies 
PS501-P-2005,PS,Pushcart prize XXIX
PS536-P-2010,PS,Pushcart prize XXXIV
FICTwo-P-2010,FIC,2013 Pushcart prize XXXVII : best of the small presses 
FICTwo-P-2010,FIC,2010 Pushcart Prize
PS3608-H-2012,PS,The house enters the street : (novel) 
PR6058-D-2004,PR,Don't even think about it 
FICHen-D-2004,FIC,The baker's apprentice 
PS3608-B-2004,PS,Bread alone 
PS3608-I-2006,PS,Isabel's daughter : a novel 
PS3608-L-2009,PS,The laws of Harmony : a novel 
PS3608-T-2003,PS,The twelfth year and other times : stories 
PS8615-G-2009,PS,Grace River 
PR9230-C-2005,PR,"Short stories+""Coming home and other stories "
FICHen-C-2005,FIC,Viking quest 
PS3558-M-2008,PS,Matrimony 
PS3558-I-2004,PS,In the river sweet 
PS3608-A-2004,PS,And then I found you 
PS3608-L-2004,PS,Losing the moon 
PR6058-R-2002,PR,The reconstructionist 
PS3608-A-2012,PS,All fall down 
PR1309-H-2013,PR,Precious and fragile things 
PS3608-S-2012,PS,The space between us 
PS3608-T-2013,PS,Tear you apart 
PS1824-T-2013,PS,Bret Harte's gold rush 
PR6015-E-2001,PR,Eustace and Hilda : a trilogy 
PR6015-G-2002,PR,The go-between 
PT2615-B-2010,PT,"Bin ich ein überflüssiger Mensch? English+""Am I a redundant human being? "
PS3558-N-1998,PS,A new and glorious life : novellas 
PS3608-C-2009,PS,The cure for grief : a novel 
PT5844-N-2007,PT,"Nooit meer slapen. English+""Beyond sleep "
PS3558-L-2010,PS,The lunatic
PQ8519-N-2014,PQ,"Nadie encendia las lamparas. English+""Piano Stories "
PS3608-M-2007,PS,Migrations and other stories 
PS3608-A-2004,PS,Autopsy of an engine and other stories from the Cadillac plant 
PS3608-B-2010,PS,Breathing
PS3608-M-2013,PS,Mañana means heaven 
PS3608-W-2005,PS,Where the river runs 
PS3558-H-2005,PS,House of the deaf 
PS3608-H-2010,PS,How to knit a love song : a Cypress Hollow yarn 
PS3608-S-2013,PS,Seven graves
PS3515-S-1989,PS,A single pebble : John Hersey.
PR6058-S-2013,PR,Scenes from early life 
PS3558-G-2009,PS,The German bride : a novel 
PS3608-M-2008,PS,The miracle letters of T. Rimberg : a novel 
PS3608-P-2011,PS,Pharmacology 
PT2617-U-2003,PT,"Unterm Rad. English+""Beneath the wheel "
PS3608-P-2010,PS,Pride
PT2617-A-1995,PT,"Märchen. English+""The fairy tales of Hermann Hesse "
PT2617-G-2005,PT,"Gertrud. English+""Gertrude "
PT2617-M-2003,PT,"Morgenlandfahrt. English+""The journey to the East "
PG7158-A-2003,PG,"Short stories. Selections. English+""The noonday cemetery and other stories "
PT2617-N-1968,PT,"Narziss und Goldmund. English+""Narcissus and Goldmund "
PT2617-P-2003,PT,Peter Camenzind 
PT2617-A-2003,PT,"Short stories. Selections. English+""Pictor's metamorphoses and other fantasies "
PS3515-R-1990,PS,Rachel's children 
PS3608-U-2011,PS,Union Atlantic : a novel 
PS3558-S-2013,PS,"Short stories. Selections+""Simon's night & My Simon's night journal "
PS3558-S-1986,PS,Staggerford 
PS3608-G-2013,PS,Girlchild 
PQ9698-O-2010,PQ,Orphans of Eldorado 
PT8175-F-2004,PT,"Fordømtes legion. English+""Legion of the damned "
PT8175-L-2004,PT,"Likvider Paris. English+""Liquidate Paris "
PS3608-L-2012,PS,The language of sisters : a novel 
PS3608-O-2012,PS,Outside the lines : a novel 
PA5638-T-2006,PA,"Tesseris toichoi. English+""Four walls "
PA5638-P-2007,PA,"Philoxenoumenos. English+""Stolen time "
PR9655-T-1994,PR,Tales of the Tikongs 
PS3608-M-2013,PS,The measures between us : a novel 
PS3608-R-2011,PS,Riding the Trail of Tears 
PS3558-R-1997,PS,Ring game 
PS3608-L-2013,PS,Love me anyway 
PS3558-H-1996,PS,The hottest state 
PZ3-T-1996,PZ,Travesty 
PS3608-L-3024,PS,Lydia's party 
PS3558-O-2008,PS,Open line 
PT2617-R-2003,PT,"Rosshalde. English+""Rosshalde "
PS3558-J-2005,PS,Journey to Bom Goody 
PS3558-M-2011,PS,The made-up man 
PR9110-A-2006,PR,The architects 
PS3515-M-1995,PS,Mamba's daughters : a novel of Charleston 
PS3558-F-2012,PS,The fall of Alice K. 
PR9369-C-2009,PR,The children's day 
PS3515-P-2001,PS,Porgy 
PS3558-P-2001,PS,The good father 
PR9199-L-2008,PR,Late nights on air 
PS3562-P-2012,PS,Painting the future : a tales of everyday magic novel 
PS3608-S-2008,PS,The secret of lost things : a novel 
PL829-U-2006,PL,"Ukigumo. English+""Floating clouds "
PR6058-S-2011,PR,Skin 
PS3515-I-2013,PS,In love 
PS3515-M-2013,PS,My face for the world to see 
PR6058-W-2013,PR,What she had to do 
PS3558-F-2004,PS,The full Matilda : a novel 
PR6108-H-2013,PR,Human remains : a novel 
PR6058-B-2006,PR,Bornholm night-ferry 
PR6058-L-2004,PR,Langrishe
PR6058-K-2002,PR,The Khufra run 
PR6058-K-2002,PR,Storm warning 
PR6058-W-2002,PR,The wrath of God 
PS3558-O-2012,PS,One good friend deserves another 
PS3558-P-2011,PS,The proper care and maintenance of friendship 
PS3558-F-2008,PS,The far reaches 
PS3558-B-2010,PS,Beautiful María of my soul
PS3558-E-2005,PS,Eventide : a novel 
PS3558-T-2000,PS,The tie that binds : a novel 
PS3558-W-2000,PS,Where you once belonged : a novel 
PS3608-M-2014,PS,A man came out of a door in the mountain : a novel 
FICHar-M-2014,FIC,The wilderness : a novel 
PG5038-B-2012,PG,Behind the lines : Bugulma and other stories 
PG5038-O-2006,PG,"Osudy dobrého vojáka Švejka za světové války. English+""The good soldier Švejk and his fortunes in the world war "
PS3608-N-2013,PS,North Dixie Highway 
PS3608-A-2005,PS,American purgatorio 
PS3608-O-2009,PS,Out of my skin 
PS3558-B-2014,PS,Benediction 
PS3558-G-2006,PS,Grace period : a novel 
PS3558-D-1997,PS,The Dixie Association 
PS3558-P-1997,PS,The pleasure was mine 
PR4769-R-2013,PR,Revelations of a lady detective 
PR3506-I-1999,PR,The injur'd husband
PS3558-R-2013,PS,Rocket man 
PS3608-P-2013,PS,The funeral parlor quilt 
PS3608-J-2014,PS,The Jane Austen Quilt Club 
PS3608-P-2013,PS,The potting shed quilt 
PS3608-B-2012,PS,The basement quilt : introducing the Colebridge Community : a novel 
PS3515-T-2008,PS,This part of the world : a novel 
PR9619-E-2004,PR,The evening of the holiday 
PR9619-E-2004,PR,People in glass houses 
PR9619-T-1990,PR,The transit of Venus 
PR9369-T-2007,PR,To stir the heart 
PR6058-G-1998,PR,A goat's song 
PB1383-H-1994,PB,Over nine waves : a book of Irish legends 
DS809-H-2004,DS,In ghostly Japan 
DS822-H-2011,DS,Kokoro : hints and echoes of Japanese inner life 
PS3558-Y-2007,PS,Year of the dog 
PS3608-M-2012,PS,Miss Dreamsville and the Collier County Women's Literary Society : a novel 
PR6108-S-2010,PR,"Sowing the seeds of love+""Winter bloom "
PS3608-B-2012,PS,The boiling season : a novel 
PS3558-D-1995,PS,The dogs of March 
PS3558-N-2012,PS,Never back down 
PS3558-N-2012,PS,Do the windows open? 
PS3558-U-2008,PS,The unprofessionals : a novel 
PS3608-A-2012,PS,At dawn 
PR9619-G-2013,PR,The garden of sorrows 
PS3515-L-1976,PS,Laughing to keep from crying 
PS3515-U-2001,PS,"Works. 2001+""The collected works of Langston Hughes "
PR6015-I-2008,PR,In hazard 
PR6015-F-2000,PR,The fox in the attic 
PR6015-W-2000,PR,The wooden shepherdess 
PR6108-E-2012,PR,Eye Lake 
PS3608-P-2005,PS,Pale morning done : a novel 
PS3608-B-2012,PS,The big bang : a novel 
PG5040-P-2009,PG,"Pamět̕ mojí babičce. English+""All this belongs to me : a novel "
PR6108-D-2011,PR,Dovetail 
PS3608-S-2011,PS,Show me good land : [a novel] 
PS3558-H-1996,PS,Home from the hill 
PR9199-C-2009,PR,Coventry 
PS3558-F-1991,PS,The fireman's fair 
PS3558-F-1991,PS,Rich in love 
PS3558-B-2010,PS,Blame 
PS3515-I-2004,PS,Imitation of life 
PS3558-P-2009,PS,Property of 
PS3558-R-2009,PS,The red garden 
PS3558-S-2003,PS,Seventh heaven 
PS3558-S-2008,PS,Skylight confessions : a novel 
PS3558-S-2010,PS,The Story sisters : a novel 
PS3558-T-2009,PS,The third angel : a novel 
PS3558-T-1997,PS,Turtle moon 
PS3608-L-1997,PS,Looking for me 
PS3608-S-2012,PS,So much pretty : a novel 
PR6108-S-2012,PR,The secret : a novel 
FICHof-S-2012,FIC,Third peril 
FICHof-S-2012,FIC,At home anywhere 
PS3608-I-2009,PS,Interference & other stories 
PS3608-W-2012,PS,What more could you wish for 
PS3558-L-2005,PS,Lies 
PS3558-R-2001,PS,Rhythms 
PS3558-I-2004,PS,It's all about the moon when the sun ain't shining 
PS3558-L-1998,PS,A life for a life : a novel 
PS3558-S-2008,PS,Satisfied with nothin' : a novel 
PT2617-A-2005,PT,"Works. Selections. English. 2005+""The Lord Chandos letter and other writings "
PS3608-G-2013,PS,Graphic the valley 
PS3608-A-2013,PS,Adrenaline rush 
PS3558-M-1992,PS,Mean spirit 
PS3558-P-2008,PS,People of the whale : a novel 
PS3558-P-1999,PS,Power 
PR6108-S-2006,PR,The sense of paper 
PR6058-B-2006,PR,Beautiful people : [a novel] 
PR6058-P-2010,PR,"Pastures nouveaux+""Farm fatale : a comedy of country manors "
PS3608-C-2012,PS,Created 
PR9390-O-2011,PR,Of beasts and beings 
PS3558-F-2008,PS,A fight in the doctor's office 
PS3558-H-2013,PS,Horse people : stories 
PS3558-S-2010,PS,The secret Eleanor : a novel of Eleanor of Aquitaine 
PS3608-P-2012,PS,Protected 
PS3558-V-2010,PS,Varanger 
PS3558-S-2012,PS,Swim for the little one first 
PR9619-M-2013,PR,The Mary Smokes boys : a novel 
PS3558-M-2010,PS,The Mambo Kings play songs of love : a novel 
PS3558-E-2000,PS,Empress of the splendid season 
PS3558-M-1996,PS,Mr. Ives' Christmas 
PS3558-S-1996,PS,A simple Habana melody : a novel 
PL248-Y-2013,PL,"Yaşamak güzel şey be kardeşim. English+""Life's good"
PS3558-B-2008,PS,The Beach Club 
PS3558-B-2010,PS,The Blue Bistro 
PS3558-C-2010,PS,The castaways : a novel 
PS3558-I-2011,PS,The island : a novel 
PS3558-N-2009,PS,Nantucket nights 
PS3558-S-2011,PS,Silver girl : a novel 
PS3558-S-2010,PS,Summer people 
PS3558-S-2013,PS,Summerland : a novel 
PS3558-D-2004,PS,Divas
PS3558-G-2006,PS,Getting hers 
PS3558-I-2006,PS,If I could 
PS3558-O-2002,PS,An ordinary woman 
PR6108-T-2006,PR,Twenty something : the quarter-life crisis of Jack Lancaster 
PS3558-U-2004,PS,University Boulevard 
PS3608-M-2010,PS,Meeks 
PS3515-O-2013,PS,Once in the saddle : a western story 
PR9199-E-2013,PR,Emma's secret 
PR9199-F-2012,PR,Finding Emma 
PT9876-E-2009,PT,"Enhet. English+""The unit : a novel "
PS3608-E-2006,PS,The ex-wife's survival guide : [a novel] 
FICHol-E-2006,FIC,Beach trip : a novel 
PS3608-R-2006,PS,Revenge of the kudzu debutantes : a novel 
PS3608-S-2008,PS,The secret lives of the kudzu debutantes : a novel 
PS3608-M-2012,PS,Malena : a novel 
PS3558-M-2012,PS,May we be forgiven 
PS3558-M-2000,PS,Music for torching 
PS3608-A-2008,PS,The archivist's story 
PS3608-C-2010,PS,Catcher
PS3558-W-2009,PS,Waiting for rescue : a novel 
PT2668-L-2003,PT,"Liebe aus nichts. English+""A love made out of nothing ; Zohara's journey : two novels "
PS3558-K-2008,PS,The knitting circle 
PS3558-R-2010,PS,The red thread : a novel 
PS3558-S-2008,PS,Somewhere off the coast of Maine 
PS3558-A-2005,PS,"Amanda+""Amanda ; Haunting Rachel "
PS3558-H-2005,PS,Hunting fear 
PS3558-U-2005,PS,Ursula
PS3608-V-2013,PS,The violet hour : a novel 
FICJou-V-2013,FIC,The Journey Prize stories. [25] : the best of Canada's new writers 
PS3558-L-2009,PS,The Lord God bird : a novella 
PR6058-I-1992,PR,In the springtime of the year 
PS3608-D-2011,PS,Deliverance from evil 
PR6058-H-2011,PR,The hidden : a novel 
PQ6267-G-2013,PQ,Great Spanish and Latin American Short Stories of the 20th Century = Grandes cuentos Españoles y Latinoamericanos del siglo XX : A Dual-Language Book 
